datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2026-01-31 16:20:00,1.4206,0.2555,226.391,6.275,11.385,9.053,16.011
2026-01-31 16:25:00,1.2799,0.2474,231.717,5.523,8.333,3.587,12.271
2026-01-31 16:30:00,1.4639,0.1493,231.215,6.331,13.862,5.292,14.913
2026-01-31 16:35:00,1.2886,0.1487,229.187,5.622,10.164,6.055,22.046
2026-01-31 16:40:00,1.2863,0.2426,234.05,5.496,11.131,7.002,22.388
2026-01-31 16:45:00,1.2832,0.1872,228.455,5.617,8.105,7.924,21.508
2026-01-31 16:50:00,1.4216,0.2224,229.578,6.192,13.884,8.876,17.818
2026-01-31 16:55:00,1.2063,0.2006,231.922,5.201,10.8,6.695,12.613
2026-01-31 17:00:00,1.8456,0.3099,230.192,8.017,16.883,5.183,28.778
2026-01-31 17:05:00,1.7134,0.331,226.539,7.563,8.86,3.068,24.637
2026-01-31 17:10:00,1.6695,0.3334,230.459,7.244,9.595,5.986,29.122
2026-01-31 17:15:00,1.6553,0.2847,228.964,7.23,9.655,3.93,22.927
2026-01-31 17:20:00,1.6751,0.2156,232.142,7.216,9.627,8.742,21.05
2026-01-31 17:25:00,1.6709,0.3141,230.378,7.253,15.299,8.308,20.054
2026-01-31 17:30:00,1.6483,0.1729,230.236,7.159,7.174,3.11,18.093
2026-01-31 17:35:00,1.6085,0.198,227.379,7.074,7.416,9.409,18.748
2026-01-31 17:40:00,1.5488,0.2939,229.425,6.751,8.928,4.508,14.743
2026-01-31 17:45:00,1.5185,0.1907,232.425,6.533,8.097,5.812,19.238
2026-01-31 17:50:00,1.5307,0.1868,228.059,6.712,8.448,7.663,13.456
2026-01-31 17:55:00,1.5508,0.1765,229.919,6.745,13.68,5.914,16.537
2026-01-31 18:00:00,2.1617,0.4019,227.659,9.495,16.108,8.373,38.193
2026-01-31 18:05:00,2.1489,0.3224,227.04,9.465,9.026,4.287,26.65
2026-01-31 18:10:00,1.806,0.3025,229.788,7.859,12.048,6.635,30.136
2026-01-31 18:15:00,2.1984,0.2724,230.435,9.54,14.391,12.071,38.02
2026-01-31 18:20:00,2.1386,0.376,234.985,9.101,10.332,13.35,33.358
2026-01-31 18:25:00,2.0863,0.3672,228.861,9.116,16.922,7.791,42.388
2026-01-31 18:30:00,2.0079,0.2636,229.875,8.735,16.59,7.599,17.271
2026-01-31 18:35:00,2.1198,0.299,226.875,9.344,17.747,10.98,37.238
2026-01-31 18:40:00,2.071,0.2505,231.531,8.945,17.43,13.214,42.08
2026-01-31 18:45:00,1.8907,0.3737,230.995,8.185,7.878,5.676,36.134
2026-01-31 18:50:00,2.0182,0.3321,233.721,8.635,19.64,7.805,21.054
2026-01-31 18:55:00,1.9107,0.3696,232.779,8.208,17.036,10.789,23.728
2026-01-31 19:00:00,2.266,0.2953,230.879,9.815,21.391,10.684,23.768
2026-01-31 19:05:00,2.4051,0.4286,228.825,10.511,10.241,5.338,38.121
2026-01-31 19:10:00,2.6276,0.464,230.512,11.399,25.262,12.626,45.288
2026-01-31 19:15:00,2.6531,0.4488,229.722,11.549,23.587,6.899,32.625
2026-01-31 19:20:00,2.5844,0.508,232.383,11.121,23.39,10.9,38.965
2026-01-31 19:25:00,2.5746,0.3588,232.066,11.094,12.128,11.102,43.69
2026-01-31 19:30:00,2.499,0.2826,229.259,10.9,21.182,15.113,33.987
2026-01-31 19:35:00,2.3112,0.3864,226.345,10.211,22.572,9.197,43.933
2026-01-31 19:40:00,2.4033,0.4156,233.333,10.3,19.527,7.363,43.206
2026-01-31 19:45:00,2.4334,0.3833,231.455,10.514,18.239,6.866,22.246
2026-01-31 19:50:00,2.442,0.2947,229.201,10.654,23.645,14.745,39.31
2026-01-31 19:55:00,2.5313,0.3808,231.357,10.941,17.088,6.383,28.54
2026-01-31 20:00:00,2.7241,0.3575,230.187,11.834,20.874,10.341,41.685
2026-01-31 20:05:00,2.7311,0.3899,233.297,11.707,18.969,7.108,55.427
2026-01-31 20:10:00,2.8686,0.472,225.176,12.74,27.563,15.873,55.427
2026-01-31 20:15:00,2.7338,0.4771,229.007,11.938,12.604,11.041,36.605
2026-01-31 20:20:00,2.6037,0.3208,233.998,11.127,18.46,8.911,31.185
2026-01-31 20:25:00,2.6638,0.3743,231.408,11.511,21.773,9.249,30.003
2026-01-31 20:30:00,2.5353,0.3218,234.432,10.815,22.276,15.029,38.004
2026-01-31 20:35:00,2.494,0.2989,226.945,10.989,18.874,11.062,24.345
2026-01-31 20:40:00,2.5246,0.4502,232.68,10.85,23.905,13.269,38.372
2026-01-31 20:45:00,2.429,0.4638,232.531,10.446,23.468,14.943,20.283
2026-01-31 20:50:00,2.5046,0.3432,225.796,11.092,11.376,15.467,31.011
2026-01-31 20:55:00,2.3382,0.4095,229.261,10.199,15.231,7.738,25.913
2026-01-31 21:00:00,2.4041,0.4561,229.734,10.465,10.346,15.456,49.22
2026-01-31 21:05:00,2.4268,0.448,225.951,10.74,14.775,4.347,42.284
2026-01-31 21:10:00,2.3613,0.2793,229.313,10.297,17.234,8.385,29.998
2026-01-31 21:15:00,2.5566,0.5001,232.183,11.011,24.236,15.712,24.272
2026-01-31 21:20:00,2.5781,0.3549,229.023,11.257,23.473,7.837,38.139
2026-01-31 21:25:00,2.233,0.2991,230.605,9.683,10.965,6.771,24.566
2026-01-31 21:30:00,2.2901,0.2433,230.623,9.93,10.785,7.282,34.441
2026-01-31 21:35:00,2.2439,0.3335,229.97,9.758,17.063,10.61,42.131
2026-01-31 21:40:00,2.1911,0.243,228.237,9.6,15.931,8.454,35.125
2026-01-31 21:45:00,2.3816,0.2974,231.647,10.281,13.624,12.623,38.715
2026-01-31 21:50:00,2.2776,0.2999,226.032,10.076,21.44,13.987,34.383
2026-01-31 21:55:00,2.3043,0.4168,230.021,10.018,22.066,11.608,45.91
2026-01-31 22:00:00,1.6228,0.3044,233.464,6.951,10.573,4.364,32.427
2026-01-31 22:05:00,1.8983,0.2472,228.882,8.294,17.768,12.016,27.985
2026-01-31 22:10:00,1.7509,0.3254,228.182,7.673,11.217,5.234,21.283
2026-01-31 22:15:00,1.8821,0.3496,231.814,8.119,15.932,4.547,26.497
2026-01-31 22:20:00,1.893,0.3341,230.409,8.216,13.143,4.007,20.19
2026-01-31 22:25:00,1.9662,0.2255,231.864,8.48,9.599,8.816,32.025
2026-01-31 22:30:00,1.687,0.2852,230.096,7.332,16.161,3.771,24.605
2026-01-31 22:35:00,1.5022,0.2922,224.029,6.705,10.238,3.546,14.458
2026-01-31 22:40:00,1.7592,0.296,232.95,7.552,14.867,5.571,19.006
2026-01-31 22:45:00,1.8899,0.2517,235.175,8.036,11.922,5.811,27.079
2026-01-31 22:50:00,1.8517,0.2779,233.21,7.94,7.92,8.681,35.976
2026-01-31 22:55:00,1.789,0.2944,221.153,8.089,8.503,10.287,27.574
2026-01-31 23:00:00,0.9442,0.1426,231.128,4.085,6.667,5.168,15.912
2026-01-31 23:05:00,1.0273,0.1151,228.833,4.489,8.415,3.06,12.915
2026-01-31 23:10:00,0.953,0.125,227.289,4.193,5.832,2.757,14.749
2026-01-31 23:15:00,1.0311,0.1859,230.307,4.477,8.48,6.698,14.359
2026-01-31 23:20:00,1.0274,0.1912,229.628,4.474,8.468,1.755,17.027
2026-01-31 23:25:00,1.0405,0.1183,231.272,4.499,8.608,6.311,9.328
2026-01-31 23:30:00,1.1025,0.2153,230.141,4.791,7.762,2.939,15.986
2026-01-31 23:35:00,0.9683,0.1287,227.198,4.262,9.202,6.2,11.651
2026-01-31 23:40:00,0.9118,0.1516,228.558,3.989,6.401,3.08,11.316
2026-01-31 23:45:00,0.9293,0.1628,228.155,4.073,6.313,3.595,18.907
2026-01-31 23:50:00,0.8531,0.1546,225.709,3.78,4.547,4.438,9.057
2026-01-31 23:55:00,0.9172,0.1785,226.571,4.048,5.468,4.224,11.212
